handle,text,fav,location,
@GOPLeader,"RT @SteveScalise: It's exciting to work side-by-side with our @VP \\u2013 a great friend and former House colleague \\u2013 as we work to repeal and re\\u2026""""""",0,None,""
@GOPLeader,"'My statement on House passage of H.R. 1259, the VA Accountability First Act: https://t.co/T24nnpOSOT'",34,None,""
@GOPLeader,'RT @HouseVetAffairs: BREAKING: House passes landmark legislation to create a culture of accountability at VA. Read more here: https://t.co/\\u2026',0,None,""
@GOPLeader,'My House colleagues and I remain committed to building a 21st century #VA. America\\u2019s veterans and taxpayers deserve\\u2026 https://t.co/SUNKNjuKjw',41,None,""
@GOPLeader,'The VA Accountability First Act gets rid of these loopholes and provides a better way of doing business at the #VA.\\u2026 https://t.co/ZdRhK9sRto',39,None,""
@GOPLeader,"'For too long, #VA bureaucrats who can\\u2019t or won\\u2019t do their jobs have used every trick in the book to keep themselves\\u2026 https://t.co/O8i84yebD'",180,None,""
@GOPLeader,"'If the #VA is ever going to change its culture, we have to give its leaders the ability to hold their worst employe\\u2026 https://t.co/oG67vS4ioI'",52,None,""
@GOPLeader,'RT @SpeakerRyan: BIG NEWS \\u2192 Today @housebudgetGOP is the third House committee to debate and pass our #RepealANDReplace legislation. https:\\u2026',0,None,""
@GOPLeader,"'Today, the House will vote on legislation to bring accountability and transparency to the #VA. https://t.co/gn4XjXwIH7'",152,None,""
@GOPLeader,'RT @DrPhilRoe: Today the House will vote on my bill to bring accountability to @DeptVetAffairs. Read more in my @FoxNews op-ed: https://t.c\\u2026',0,None,""
@GOPLeader,"'Starting next week, the House will consider: https://t.co/HDuaSKXwmY'",31,None,""
@GOPLeader,"'RT @AlexNBCNews: GOP Leader McCarthy announces two votes on House floor next week as part of ""third phase"" of GOP healthcare plan'",0,None,""
@GOPLeader,'Great to discuss w/ @HappeningNow &amp; @trish_regan how Republicans are united to repeal and replace #Obamacare. https://t.co/tmTYlT91qT',50,None,""
@GOPLeader,"'RT @JonScottFNC: .@GOPLeader: ""When it finishes going through the final committee, you will find that the Republicans will be together pass\\u2026'",0,None,""
@GOPLeader,'We are doing what we said we would do \\u2192 #RepealAndReplace https://t.co/IFBJ5HTSXx https://t.co/O1EkI3ZEv0',24,None,""
@GOPLeader,'RT @RepDianeBlack: Great conversation with @VP today about the importance of passing #AHCA and providing a pathway to patient-centered heal\\u2026',0,None,""
@GOPLeader,'RT @RepKevinBrady: Major conservative groups weigh in today with strong support for #AHCA. check out official list \\u2193 https://t.co/yKiyA0T02f',0,None,""
@GOPLeader,"'Government shouldn\\u2019t dictate our health care choices. Our plan dismantles #Obamacare to build a superior, patient-c\\u2026 https://t.co/C6wWPP3jQz'",97,None,""
@GOPLeader,'Great to discuss w/ @AmericaNewsroom &amp; @MariaBartiromo how our plan reduces premiums and saves taxpayer money. https://t.co/bwPe8AnRws',70,None,""
@GOPLeader,'RT @housebudgetGOP: Get the facts on Obamacare vs the American Health Care Act \\u2193 https://t.co/eDxPW3CRA',0,None,""
@GOPLeader,"'By scaling back the administrative state, Republicans are making government responsive to the people again. \\U0001f1fa\\U0001f1f8 https://t.co/sFBqRWtvxh'",126,None,""
@GOPLeader,'RT @VP: Rising premiums and plummeting choices signal Obamacare is collapsing\\u2014and the American people know it. Obamacare has failed and it\\u2026',0,None,""
@GOPLeader,"'CBO report confirms it \\u27a1\\ufe0f\\ufe0f #AHCA will empower Americans with access, choice, and affordability. https://t.co/V5vzrMtaCW'",23,None,""
@GOPLeader,'RT @WaysandMeansGOP: We are delivering on our promise to bring relief from #Obamacare and giving Americans the freedom to make their own he\\u2026',0,None,""
@GOPLeader,'#Obamacare is in a death spiral. Our plan:\\n\\u2705 Cuts taxes $880 bil\\n\\u2705 Lowers premiums by 10%\\n\\u2705 Reduces deficit by $337\\u2026 https://t.co/YM2kXYrg9T',359,None,""
@GOPLeader,'RT @MariaBartiromo: Rep. McCarthy on GOP health plan: People will have more choice https://t.co/hh4tLb8tpx @MorningsMaria @FoxBusiness',0,None,""
@GOPLeader,"'Our plan to #RepealAndReplace #Obamacare will lower premiums, reduce the deficit, cut taxes, &amp; increase health care\\u2026 https://t.co/0peA5xap2d'",15,None,""
@GOPLeader,'RT @SecPriceMD: #Patients are at the core of #RepealAndReplace. Here are four ways #AHCA protects the doctor-patient relationship \\u2192 https:/\\u2026',0,None,""
@GOPLeader,"'This is #Obamacare gone. Our three-phase plan will empower Americans with access, choice, and affordability. https://t.co/Yc1zUYb2RU'",27,None,""
@GOPLeader,'RT @MariaBartiromo: Happening now: @GOPLeader live @MorningsMaria @FoxBusiness #Obamacarerepeal #trumpagenda #taxreform',0,None,""
@GOPLeader,'Great to discuss w/ @SquawkCNBC how our health care reforms will boost the economy. https://t.co/7f54kf4ylP',19,None,""
@GOPLeader,'Our three-phase plan to deliver relief from #Obamacare will:\\n\\u2705 Drive down costs\\n\\u2705 Encourage competition\\n\\u2705 Empower i\\u2026 https://t.co/PimonlIiw',28,None,""
@GOPLeader,'RT @FoxNewsResearch: Closer Look \\u2192The three-step approach @SpeakerRyan and Republican leaders want to take in their efforts to repeal and r\\u2026',0,None,""
@GOPLeader,"Repealing #Obamacare's tax hikes will spur major economic growth. https://t.co/H9gRfyfDIu""""""",31,None,""
@GOPLeader,"'RT @WaysandMeansGOP: There is a #BetterWay to do tax reform. It all begins with growth, simplicity, &amp; service.\\nhttps://t.co/36dRx905EX http\\u2026'",0,None,""
@GOPLeader,'Our plan dismantles #Obamacare just as promised and gets rid of the individual mandate. https://t.co/2oMzJa1Vst',26,None,""
@GOPLeader,'RT @housebudgetGOP: Broken #Obamacare promises \\u2013 what was promised vs what actually happened \\u2193 https://t.co/mbaIp1SOw6',0,None,""
@GOPLeader,"Government shouldn't dictate our health-care choices. Our plan provides a stable transition to a new reformed healt\\u2026 https://t.co/c88lSApkNn""""""",126,None,""
@GOPLeader,'RT @preventcancer: .@GOPLeader accepts Cancer Champion Award on behalf of his father #preventcancergala https://t.co/j5gEpK8CA',0,None,""
@GOPLeader,'RT @HouseVetAffairs: Thanks to @GOPLeader for stopping by this afternoon\\u2019s modern-day learning round table. https://t.co/MZm7YhpXCW',0,None,""
@GOPLeader,'Great news \\u27a1\\ufe0f\\xa0\\ufe0fCongress sends four more Congressional Review Act bills to the President\\u2019s desk. https://t.co/QGXwecB6it',20,None,""
@GOPLeader,'RT @SpeakerRyan: Repealing and replacing #Obamacare requires a 3-pronged approach: \\n1- Reconciliation\\n2- Administrative action\\n3- Additiona\\u2026',0,None,""
@GOPLeader,"RT @foxandfriends: .@GOPLeader: President Trump supports the House GOP's Obamacare replacement plan. Everyone should get on board. https://\\u2026""""""",0,None,""
@GOPLeader,'Wonderful economic news. #MAGA https://t.co/aE55mTslRR',59,None,""
@GOPLeader,"'RT @FoxNews: .@GOPLeader: If you look at the conservative bill we have before you, much of that element was Tom Price\\u2019s bill when it was in\\u2026'",0,None,""
@GOPLeader,'RT @FoxNews: .@GOPLeader on #AHCA: \\u201cThis is #Obamacare Gone. It repeals all the taxes.\\u201d #Hannity https://t.co/Kr6GKttq10',0,None,""
@GOPLeader,'RT @seanhannity: .@GOPLeader responds to critics of GOP health care bill: \\u201cWe repeal every single tax in Obamacare\\u201d #Hannity',0,None,""
@GOPLeader,"'Our three-phase approach will build a better, patient-centered health system. https://t.co/ZpT2oWFkhT'",40,None,""
@GOPLeader,'Great @HouseVetAffairs roundtable on the need to modernize #GIBill so vets have access to high-quality modern-day l\\u2026 https://t.co/65fsfCPgFK',57,None,""
@GOPLeader,'Check out our three-phase plan to deliver relief from #Obamacare \\u2b07\\ufe0f\\ufe0f https://t.co/c6lyBJNzZP',38,None,""
@GOPLeader,'RT @HouseCommerce: Under the #AHCA patients living with pre-existing conditions are protected. No excuses. https://t.co/kZ38s2hZRT',0,None,""
@GOPLeader,"'RT @SpeakerRyan: Just launched \\u2192 https://t.co/b0wo3YYI3O, where you can see each major step of the health care reform process from @HouseGO\\u2026'",0,None,""
@GOPLeader,"RT @hughhewitt: Audio: This AM's intv w/ @GOPLeader re #AHCA and DoD $: https://t.co/x14pyYZgfB""""""",0,None,""
@GOPLeader,"'If you want to see #Obamacare replaced, this is the best opportunity to do it. https://t.co/nZvod6XVuq'",19,None,""
@GOPLeader,"'Great to join @FoxandFriends, @HughHewitt, and @CBSThisMorning to discuss how #AHCA reforms will provide much-neede\\u2026 https://t.co/SCClUDMtfp'",28,None,""
@GOPLeader,'#Obamacare overstretched Medicaid. #AHCA will refocus Medicaid to better serve those most in need.\\u2026 https://t.co/WWyB6OIfyM',18,None,""
@GOPLeader,'RT @foxandfriends: .@GOPLeader maps out the three phases of repealing and replacing Obamacare https://t.co/ijyfwjA6v9',0,None,""
@GOPLeader,"'RT @NRO: ""Health care should be driven by market principles, and we must help those who truly need our help."" -- @GOPLeader https://t.co/Rl\\u2026'",0,None,""
@GOPLeader,'RT @NorahODonnell: On @CBSThisMorning: @GOPLeader on GOP health care proposal; @jeffpeguescbs CIA leak latest; @johnmillercbs on JCC threat\\u2026',0,None,""
@GOPLeader,"'#AHCA repeals the most disruptive mandates, taxes, and rules from #Obamacare. https://t.co/zQKv5Axv9Z https://t.co/ltmxXoKYPd'",272,None,""
@GOPLeader,'RT @HouseCommerce: Here are some of the important provisions #AHCA will continue to provide: https://t.co/l516VMYQFe',0,None,""
@GOPLeader,"'RT @SpeakerRyan: Open, transparent process: before final vote, our #RepealAndReplace bill will go through 4 committees. https://t.co/5Si6xp\\u2026'",0,None,""
@GOPLeader,'Thx @USRepRodney for working tirelessly to ensure our military has the resources it needs to address any challenge\\u2026 https://t.co/lkcD1ORqiu',76,None,""
@GOPLeader,"'RT @HouseAppropsGOP: Today, the House will consider H.R. 1301, the FY17 Defense Appropriations bill, which provides critical funding for ou\\u2026'",0,None,""
@GOPLeader,'#AHCA builds on the House\\u2019s continued work to reform Washington and return power to the American people. \\U0001f1fa\\U0001f1f8\\xa0https://t.co/OuxuGNrsNG',21,None,""
@GOPLeader,'RT @SpeakerRyan: The American Health Care Act is full of things conservatives should be happy about. #ReadTheBill https://t.co/jpNAQMaQuw h\\u2026',0,None,""
@GOPLeader,'Check out my op-ed w/ @RepDianeBlack in @NRO: Conservative Repeal and Replace Is Here \\U0001f44d https://t.co/wIrRFZJILq',150,None,""
@GOPLeader,"'RT @WaysandMeansGOP: FACT: @HouseGOP\\u2019s #AHCA builds on a transparent process of our #BetterWay proposals, nearly 200 hearings in the House,\\u2026'",0,None,""
@GOPLeader,'Our plan will modernize and strengthen #Medicaid to better serve those most in need. #AHCA https://t.co/0qXBUDAwL',21,None,""
@GOPLeader,"'With #AHCA, @HouseGOP and @POTUS are delivering on our promise to rescue Americans from a broken health care system\\u2026 https://t.co/fmxiJpA1pX'",29,None,""
@GOPLeader,'RT @housebudgetGOP: Medicaid needs to be reformed. The American Health Care Act modernizes #Medicaid to ensure it\\u2019s available for people it\\u2026',0,None,""
@GOPLeader,'Our plan returns power to the states with the biggest entitlement reform in a generation. https://t.co/8DFIsPWyji\\u2026 https://t.co/l6Hoq6wBzx',37,None,""
@GOPLeader,"'RT @VP: As the legislative process goes forward, @POTUS &amp; I believe the American Health Care Act is the framework for reform. https://t.co/\\u2026'",0,None,""
@GOPLeader,'RT @FoxNews: Tom Price on #AHCA: \\u201cLet me make clear to people that this single bill is not the entire plan. There are 3 different phases.\\u201d\\u2026',0,None,""
@GOPLeader,'RT @FoxNews: Tom Price: \\u201cPeople aren\\u2019t getting care or coverage right now in the individual &amp; small group market. This bill addresses just\\u2026',0,None,""
@GOPLeader,"'""#AHCA would be the most consequential GOP social-policy reform since the welfare overhaul of 1996."" - @WSJopinion https://t.co/x3x7sFHCbL'",30,None,""
@GOPLeader,'Great news \\u2192 House passes #NASA Transition Authorization Act to ensure American leadership in space.\\u2026 https://t.co/g3AGqgmxn6',215,None,""
@GOPLeader,'RT @FoxNews: .@POTUS: \\u201cI\\u2019m proud to support the replacement plan released by the House of Representatives and encouraged by members of both\\u2026',0,None,""
@GOPLeader,'The American Health Care Act will:\\n\\u2705 Drive down costs\\n\\u2705 Encourage competition\\n\\u2705 Empower individuals and families\\n\\nhttps://t.co/8DFIsPEWUI',90,None,""
@GOPLeader,'RT @housebudgetGOP: We\\u2019re keeping our promise to #repealandreplace Obamacare. Here are just a few major things this bill will do: https://t\\u2026',0,None,""
@GOPLeader,"'Working together, this unified Republican gov will deliver relief &amp; peace of mind to the millions of Americans suff\\u2026 https://t.co/GTFZRvDW0R'",254,None,""
@GOPLeader,'Great to have @SecPriceMD supporting our plan to repeal and replace #Obamacare. https://t.co/2Ign51vN3A',50,None,""
@GOPLeader,'RT @FoxBusiness: House Republicans unveil bill to repeal #Obamacare  https://t.co/aopaPJbq5v https://t.co/A4YS3yurCo',0,None,""
@GOPLeader,"'Our plan removes #Obamacare taxes and mandates, while offering tax credits to help Americans afford coverage.\\u2026 https://t.co/JwbaNBd6CY'",156,None,""
@GOPLeader,'RT @WaysandMeansGOP: \\u201cOur legislation transfers power from Washington back to the American people.\\u201d @RepKevinBrady\\n\\nhttps://t.co/sYxOjNGoJW\\u2026',0,None,""
@GOPLeader,"'MUST READ \\u27a1\\ufe0f \\ufe0f""The Health Bill You\\u2019ve Waited For"" by @RepKevinBrady and @repgregwalden https://t.co/a48pgQKZpP'",28,None,""
@GOPLeader,"RT @SpeakerRyan: Here's what you need to know about our plan to #RepealAndReplace #Obamacare: https://t.co/NyLgt9hhtB""""""",0,None,""
@GOPLeader,'Republicans are taking action this month to provide relief and deliver patient-centered health care. \\u27a1\\ufe0f\\u2026 https://t.co/uLmRlFcjK',476,None,""
@GOPLeader,"'RT @FoxNews: Moments after House @GOP released #ObamaCare replacement bill, @RepKevinBrady &amp; @repgregwalden talked to @BretBaier https://t.\\u2026'",0,None,""
@GOPLeader,'#Obamacare is a sinking ship. Our legislation will rescue people &amp; create a health care system that actually works. https://t.co/RpDhDpB9Ek',36,None,""
@GOPLeader,'My statement on the introduction of legislation to repeal and replace #Obamacare: https://t.co/jBNPF0780u',34,None,""
@GOPLeader,"'RT @housebudgetGOP: Congress Prepares To Unveil Repeal With Replace Legislation, ""a once-in-a-generation opportunity,"" via @forbes https://\\u2026'",0,None,""
@GOPLeader,"'\\U0001f449 ""New Policies Aimed at Increasing Economy, Energy Independence"" https://t.co/pwgFikCUXZ'",16,None,""
@GOPLeader,'RT @SBAList: Thank you @GOPLeader McCarthy for your leadership to overturn the California abortion mandate https://t.co/FSKs5zl0jc #ProLife\\u2026',0,None,""
@GOPLeader,'I look forward to working with @GovernorPerry to power America for an even better energy future. \\U0001f1fa\\U0001f1f8 https://t.co/ijeJGHteUz',74,None,""
@GOPLeader,'\\U0001f44d @HouseGOP &amp; @POTUS are united in our pledge to repeal and replace #Obamacare. https://t.co/YQQXYH0pCh',77,None,""
@GOPLeader,'RT @foxandfriends: .@GOPLeader: It seems like a  lot of politics going on. We need to put people before politics and come together as Ameri\\u2026',0,None,""
@GOPLeader,"'RT @AIPAC: .@VP, @GOPLeader, @WhipHoyer, @SenBobCorker &amp; @SenatorCardin some of the speakers confirmed for Policy Conference. Will you be t\\u2026'",0,None,""
@GOPLeader,'Today we\\u2019ll use our #CRA power to overturn an unlawful Obama-era #OSHA regulation. https://t.co/PbYMb6coGK',51,None,""
@GOPLeader,'Flawed and burdensome regulations\\u2014particularly by #OSHA\\u2014are destroying businesses and jobs. https://t.co/WGq1l3xaRu',110,None,""
@GOPLeader,'My statement on the confirmation of @RepRyanZinke as Secretary of the Interior: https://t.co/mg4UF1I2nG',45,None,""
